"TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","PARENT1","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY","INCOME_THOU","HOME_VAL_THOU"
"0",0,0,50,0,11,"0","0","Female","Masters","Lawyer",17,"Private",14520,4,"Pickup","0",7628,2,"0",7,11,"1",80.241,0
"0",0,0,51,0,13,"0","0","Male","High School","Blue Collar",36,"Private",14800,9,"Minivan","0",0,0,"0",0,8,"0",81.987,258.282
"0",0,1,35,1,10,"0","1","Female","Bachelors","Professional",11,"Private",15480,10,"SUV","0",9144,1,"0",0,12,"0",68.061,206.595
"0",0,0,53,0,13,"0","1","Female","Bachelors","Manager",54,"Commercial",24930,6,"Pickup","0",0,0,"1",0,7,"1",114.845,351.686
"0",0,1,38,2,11,"1","0","Female","<High School","Clerical",51,"Private",14230,1,"SUV","0",3649,1,"0",5,5,"0",50.718,0
"0",0,0,43,2,10,"0","1","Female","Bachelors","Blue Collar",40,"Commercial",11790,10,"SUV","0",0,0,"0",1,8,"1",102.933,306.714
"0",0,0,35,0,9,"0","0","Female","PhD","Lawyer",45,"Private",13440,1,"Minivan","0",8185,4,"0",2,10,"1",72.389,213.173
"1",38223.483845,1,56,1,15,"0","1","Female","PhD","Lawyer",20,"Private",5670,4,"SUV","0",4906,2,"0",2,19,"1",88.858,249.331
"0",0,0,32,2,14,"0","1","Female","Bachelors","Professional",46,"Private",15100,7,"SUV","0",4430,2,"0",5,12,"1",71.791,207.232
"0",0,0,37,2,13,"1","0","Female","Bachelors","Home Maker",46,"Private",9130,10,"SUV","0",5177,2,"0",6,10,"1",39.324,151.114
"0",0,0,37,2,14,"1","0","Female","Masters","Lawyer",25,"Private",7590,4,"SUV","0",0,0,"0",4,20,"1",122.934,346.587
"0",0,0,53,0,7,"0","0","Male","Masters","Lawyer",10,"Private",22920,1,"Minivan","0",0,0,"0",0,13,"1",55.869,0
"0",0,0,64,0,11,"0","1","Female","Masters","Lawyer",26,"Private",15560,16,"Sports Car","0",0,0,"0",0,9,"1",76.552,229.237
"0",0,0,47,0,0,"0","1","Male","High School","Student",52,"Commercial",6970,10,"Minivan","1",0,0,"0",5,1,"0",0,0
"1",4256,0,46,0,13,"0","0","Female","Masters","Manager",34,"Private",21010,1,"Sports Car","0",0,0,"0",0,12,"1",100.79,0
"0",0,0,33,1,0,"1","0","Male","Bachelors","Student",30,"Private",5000,1,"Pickup","1",0,0,"0",0,10,"1",21.124,0
"1",1029,1,39,1,12,"0","1","Male","Masters","Manager",18,"Commercial",5400,1,"Pickup","1",7940,3,"0",4,15,"1",69.464,199.33
"0",0,1,43,2,16,"0","1","Male","Bachelors","Blue Collar",40,"Commercial",23190,1,"Minivan","1",0,0,"0",0,7,"1",72.357,288.115
"1",2188,0,37,0,0,"0","1","Female","High School","Student",40,"Commercial",5200,1,"Sports Car","0",6064,1,"0",0,8,"1",0,80.9
"0",0,0,52,0,11,"0","0","Male","High School","Blue Collar",53,"Commercial",15360,6,"Minivan","0",0,0,"0",2,9,"0",86.563,0
"0",0,0,51,0,12,"0","0","Male","Bachelors","Professional",14,"Commercial",30800,14,"Panel Truck","0",3919,3,"0",4,11,"1",40.862,0
"0",0,1,43,2,17,"0","1","Male","Masters","Professional",35,"Commercial",20710,4,"Van","1",3963,3,"0",5,16,"1",82.947,264.359
"1",2518,0,32,2,9,"1","0","Female","<High School","Clerical",32,"Private",8190,6,"Sports Car","0",2892,3,"0",6,3,"1",19.063,0
"0",0,0,55,0,13,"0","1","Female","Bachelors","Manager",44,"Private",7000,7,"SUV","0",0,0,"0",4,7,"1",115.656,333.533
"0",0,1,36,2,12,"0","1","Female","<High School","Clerical",16,"Private",24480,6,"Sports Car","0",0,0,"0",1,1,"1",15.358,125.216
"1",5543,0,39,1,0,"1","0","Female","<High School","Student",18,"Commercial",5200,14,"SUV","0",13647,2,"0",7,1,"1",0,0
"1",4552,0,31,1,0,"0","1","Male","<High School","Student",29,"Private",21390,1,"Van","1",0,0,"0",0,1,"1",0,0
"1",484.50015447,2,43,2,12,"0","1","Male","<High School","Blue Collar",16,"Commercial",25960,1,"Panel Truck","1",0,0,"0",6,1,"1",98.421,291.316
"0",0,0,49,0,14,"0","0","Female","Bachelors","Blue Collar",49,"Private",25290,6,"Pickup","0",0,0,"0",1,1,"1",65.786,0
"0",0,0,54,0,12,"0","0","Male","High School","Professional",55,"Private",12170,6,"Minivan","1",0,0,"0",0,1,"1",52.722,0
"0",0,0,50,0,12,"0","0","Male","Bachelors","Manager",25,"Private",22210,4,"Minivan","0",0,0,"0",0,8,"1",36.622,154.253
"0",0,1,36,2,12,"1","0","Male","Bachelors","Clerical",10,"Commercial",9970,1,"Pickup","0",0,0,"1",1,7,"1",48.68,198.173
"1",5899,0,43,0,0,"0","0","Female","<High School","Home Maker",45,"Private",5800,7,"SUV","0",0,0,"0",0,1,"0",0,76.613
"1",3538,0,46,0,11,"0","1","Male","High School","Blue Collar",28,"Commercial",10630,1,"Pickup","1",0,0,"0",1,1,"1",45.3,152.064
"0",0,2,45,3,14,"0","1","Female","Bachelors","Professional",38,"Commercial",20990,1,"Pickup","0",0,0,"0",2,11,"0",116.415,335.711
"0",0,0,60,0,15,"0","1","Female","High School","Manager",21,"Commercial",17140,6,"Pickup","0",8410,1,"0",0,8,"1",35.39,140.705
"0",0,1,44,3,0,"0","1","Female","High School","Student",57,"Private",7900,6,"SUV","0",0,0,"1",1,11,"1",0,0
"0",0,0,51,0,12,"0","0","Male","PhD","Doctor",23,"Private",17810,7,"Van","1",0,0,"0",0,12,"1",70.846,0
"0",0,0,29,2,8,"1","0","Male","High School","Blue Collar",30,"Commercial",8030,6,"Pickup","1",0,0,"0",0,9,"0",36.324,0
"0",0,0,58,0,10,"0","0","Male","Masters","Lawyer",22,"Private",16860,6,"Van","1",28158,2,"1",3,13,"1",46.946,247.003
"0",0,0,55,0,13,"0","0","Female","PhD","Home Maker",38,"Private",9310,1,"Minivan","0",0,0,"0",0,12,"0",7.898,153.061
"0",0,0,59,0,13,"0","1","Male","Bachelors","Blue Collar",52,"Commercial",28250,4,"Sports Car","1",0,0,"0",0,1,"0",83.937,243.854
"0",0,0,33,1,11,"0","1","Female","High School","Manager",32,"Private",29200,1,"Pickup","0",21805,1,"1",2,5,"1",56.405,137.034
"0",0,0,33,3,10,"0","1","Male","Bachelors","Clerical",5,"Private",7030,1,"Pickup","1",1717,2,"0",0,9,"1",22.343,78.026
"1",6316,0,64,0,5,"0","1","Male","Bachelors","Blue Collar",65,"Commercial",7900,1,"SUV","1",10942,2,"1",0,11,"1",40.188,203.994
"0",0,0,40,0,7,"0","1","Female","<High School","Clerical",26,"Private",12060,1,"SUV","0",0,0,"0",0,4,"0",14.848,90.755
"0",0,0,48,0,15,"0","1","Male","Masters","Professional",58,"Commercial",20590,7,"Van","1",1327,2,"0",3,13,"1",132.284,346.399
"0",0,0,41,0,10,"0","0","Female","High School","Clerical",44,"Private",20120,4,"Minivan","0",0,0,"0",0,1,"0",32.774,0
"0",0,0,29,1,3,"1","0","Male","High School","Clerical",20,"Private",6970,4,"Pickup","1",26023,1,"1",4,1,"1",17.12,117.426
"1",5301,1,38,2,13,"1","0","Female","Bachelors","Clerical",39,"Private",18910,1,"Minivan","0",0,0,"0",3,9,"1",46.061,0
"0",0,0,49,0,14,"0","1","Male","PhD","Doctor",17,"Private",18720,4,"Van","1",0,0,"0",0,8,"1",172.229,388.586
"0",0,0,42,0,11,"0","1","Female","Masters","Lawyer",23,"Private",12030,1,"Sports Car","0",0,0,"0",1,12,"1",63.18,243.719
"0",0,0,57,0,14,"0","1","Female","Masters","Lawyer",8,"Private",22710,6,"SUV","0",4531,3,"0",2,15,"1",100.985,280.768
"1",20509.484805,0,59,1,11,"1","0","Male","Bachelors","Professional",35,"Private",17890,1,"Van","0",0,0,"0",0,7,"1",65.456,0
"0",0,0,50,0,14,"0","1","Female","High School","Professional",26,"Private",12990,4,"SUV","0",0,0,"0",0,1,"1",63.166,201.839
"0",0,0,48,0,0,"0","1","Female","High School","Home Maker",50,"Private",8660,3,"Sports Car","0",8363,2,"0",3,9,"1",0,98.92
"1",4347,0,36,1,8,"1","0","Male","Bachelors","Blue Collar",41,"Commercial",22200,6,"Van","0",0,0,"0",3,8,"1",40.339,173.09
"0",0,0,48,0,6,"0","1","Male","High School","Blue Collar",36,"Commercial",31310,1,"Panel Truck","0",0,0,"0",0,11,"0",120.33,344.365
"0",0,0,45,2,17,"0","1","Male","High School","Clerical",26,"Private",8780,1,"Minivan","0",0,0,"1",0,1,"1",38.212,170.4
"0",0,0,44,0,15,"0","1","Male","Bachelors","Clerical",40,"Private",8920,1,"Minivan","0",45823,2,"0",5,8,"1",30.242,160.824
"0",0,0,49,0,12,"0","0","Female","PhD","Home Maker",54,"Private",7300,10,"SUV","0",0,0,"0",1,16,"0",0.195,0
"0",0,0,51,0,11,"0","0","Male","Masters","Manager",29,"Commercial",30480,1,"Panel Truck","0",0,0,"0",0,18,"1",118.786,351.051
"0",0,0,38,1,0,"1","0","Female","High School","Student",61,"Private",8290,4,"SUV","0",0,0,"1",3,6,"0",10.631,0
"0",0,0,46,0,12,"0","1","Female","Masters","Home Maker",18,"Private",10760,1,"Minivan","0",5624,3,"0",3,13,"1",9.537,113.805
"1",7893.1614045,0,42,0,12,"0","1","Female","High School","Professional",64,"Private",11780,1,"SUV","0",0,0,"1",6,11,"1",44.614,210.753
"0",0,0,48,0,10,"0","1","Male","Bachelors","Manager",24,"Private",11220,9,"Pickup","1",0,0,"0",1,1,"1",48.737,220.264
"0",0,0,55,0,0,"0","0","Female","High School","Home Maker",31,"Private",1500,1,"SUV","0",7447,3,"0",5,1,"1",0,105.646
"0",0,0,42,2,13,"1","0","Male","High School","Clerical",65,"Commercial",17830,13,"Van","0",0,0,"0",1,8,"0",15.84,87.972
"0",0,0,52,0,13,"0","1","Male","Masters","Blue Collar",19,"Commercial",18630,14,"Van","0",0,0,"0",2,15,"1",146.001,437.23
"0",0,0,41,0,0,"0","1","Male","Bachelors","Student",95,"Commercial",23970,6,"Panel Truck","1",0,0,"0",0,9,"0",33.56,0
"1",1467,0,63,0,15,"0","0","Male","High School","Blue Collar",22,"Commercial",16850,1,"Minivan","0",7199,3,"0",1,9,"1",42.209,0
"0",0,0,33,1,10,"0","1","Female","Masters","Lawyer",10,"Private",10380,10,"Minivan","0",0,0,"0",0,21,"1",70.565,241.472
"0",0,0,56,0,13,"0","1","Male","High School","Professional",56,"Private",14430,7,"Minivan","0",8586,1,"0",4,6,"1",30.01,155.394
"0",0,0,45,0,13,"0","1","Female","Bachelors","Manager",25,"Private",9590,4,"SUV","0",0,0,"0",0,1,"1",78.432,259.622
"0",0,0,42,0,12,"0","1","Female","Masters","Lawyer",48,"Private",5700,1,"SUV","0",0,0,"0",0,14,"1",138.219,327.627
"1",8697.2751823,0,26,1,12,"1","0","Male","<High School","Blue Collar",25,"Private",15110,3,"Minivan","1",0,0,"0",0,1,"1",35.262,0
"0",0,0,63,0,13,"0","1","Male","High School","Professional",42,"Private",29400,6,"Minivan","1",0,0,"0",0,1,"0",31.269,201.461
"0",0,0,39,0,8,"0","0","Female","<High School","Blue Collar",12,"Private",8410,7,"SUV","0",35909,1,"1",0,5,"1",30.119,157.162
"0",0,0,43,0,14,"0","0","Female","Masters","Lawyer",32,"Private",19190,10,"Sports Car","0",7316,1,"0",4,21,"1",170.381,0
"0",0,0,42,0,0,"0","1","Female","High School","Home Maker",61,"Private",17190,1,"SUV","0",0,0,"1",0,7,"1",0,104.265
"1",9741.9398802,2,43,2,6,"1","0","Female","High School","Home Maker",30,"Private",7370,10,"Sports Car","0",3588,3,"0",4,4,"1",15.726,0
"0",0,0,46,0,11,"0","0","Female","Bachelors","Professional",31,"Private",30930,1,"Minivan","0",0,0,"1",2,11,"1",109.084,257.476
"0",0,0,46,0,11,"0","0","Male","Masters","Lawyer",5,"Private",14230,1,"Minivan","0",0,0,"0",0,14,"1",252.146,584.116
"0",0,0,48,0,10,"0","0","Male","High School","Blue Collar",48,"Commercial",16280,10,"Minivan","1",0,0,"0",0,1,"0",49.693,0
"1",4322,1,38,2,12,"1","0","Male","High School","Blue Collar",26,"Commercial",9720,1,"Pickup","1",0,0,"1",0,1,"1",40.197,160.874
"0",0,0,44,0,8,"0","1","Male","Bachelors","Manager",52,"Private",5900,4,"Pickup","1",0,0,"0",1,12,"1",61.283,286.643
"1",3012,0,47,0,16,"0","1","Female","High School","Blue Collar",43,"Commercial",7280,1,"Pickup","0",4009,2,"0",2,6,"1",54.807,183.953
"0",0,0,46,1,13,"1","0","Female","Bachelors","Professional",18,"Private",22260,1,"Minivan","0",5290,1,"0",6,6,"1",62.886,202.178
"0",0,0,39,0,9,"0","0","Female","Masters","Manager",28,"Private",15170,10,"Sports Car","0",5446,1,"0",0,15,"1",51.814,0
"0",0,0,49,0,7,"0","0","Male","Masters","Lawyer",69,"Private",32720,1,"Minivan","1",0,0,"0",1,16,"1",176.866,0
"0",0,0,39,0,9,"0","1","Male","High School","Blue Collar",67,"Commercial",4390,6,"Minivan","1",0,0,"0",3,8,"0",26.44,118.758
"0",0,0,43,0,11,"0","0","Female","PhD","Doctor",6,"Private",20030,4,"SUV","0",0,0,"0",2,12,"1",142.297,0
"1",2763,0,37,0,13,"0","0","Male","Bachelors","Professional",47,"Commercial",10890,4,"Pickup","1",3857,4,"0",2,11,"1",78.341,0
"0",0,0,48,0,12,"0","0","Female","Bachelors","Manager",26,"Private",28830,4,"SUV","0",0,0,"0",0,5,"1",92.972,0
"0",0,0,44,0,13,"0","1","Female","High School","Clerical",18,"Commercial",16000,6,"Pickup","0",0,0,"0",1,1,"0",23.276,109.877
"0",0,3,45,4,0,"0","1","Male","High School","Student",30,"Commercial",6000,3,"Pickup","0",0,0,"0",0,13,"0",19.421,0
"1",3278,0,45,0,11,"0","0","Male","PhD","Doctor",57,"Private",20100,6,"Van","1",2104,3,"0",2,10,"1",186.027,455.275
"0",0,0,55,0,5,"0","1","Female","PhD","Manager",16,"Private",22980,11,"Sports Car","0",0,0,"0",0,9,"1",159.826,444.838
"0",0,0,52,0,13,"0","0","Male","<High School","Blue Collar",28,"Commercial",6700,4,"Pickup","1",0,0,"0",0,1,"0",37.295,163.285
"0",0,0,39,3,12,"0","1","Male","High School","Blue Collar",42,"Commercial",5400,3,"Minivan","0",0,0,"0",1,1,"1",54.714,152.044
"0",0,0,41,0,13,"0","0","Male","Masters","Manager",9,"Commercial",11900,4,"Pickup","1",0,0,"0",2,14,"1",104.001,0
"0",0,0,48,0,12,"0","0","Male","<High School","Clerical",50,"Commercial",31520,1,"Panel Truck","0",0,0,"1",2,8,"0",42.156,0
"1",3312,0,39,0,0,"0","0","Female","Bachelors","Home Maker",41,"Commercial",10070,4,"SUV","0",3855,2,"0",6,14,"1",0,0
"1",11212.868616,0,26,0,9,"0","0","Female","<High School","Clerical",28,"Private",9420,6,"SUV","0",0,0,"0",1,4,"1",24.722,0
"0",0,0,47,0,12,"0","1","Female","High School","Professional",29,"Private",11530,1,"Sports Car","0",4571,2,"0",4,10,"1",53.32,164.347
"0",0,0,81,2,23,"0","1","Male","Bachelors","Professional",39,"Private",22030,7,"Sports Car","1",4773,2,"0",0,6,"1",109.275,381.377
"1",39260.243601,0,59,0,13,"0","1","Female","Masters","Professional",30,"Commercial",29020,15,"Pickup","0",1348,3,"0",6,5,"1",111.559,330.596
"1",2149,0,40,1,0,"1","0","Female","Masters","Home Maker",32,"Private",2750,3,"SUV","0",39401,3,"1",1,10,"1",0,0
"0",0,0,47,0,8,"0","0","Female","Bachelors","Blue Collar",49,"Private",9550,1,"Minivan","0",0,0,"0",0,1,"1",63.752,0
"1",8876,3,39,3,14,"1","0","Female","Masters","Manager",37,"Private",9830,1,"Sports Car","0",5957,3,"0",6,15,"1",44.293,228.387
"0",0,0,50,0,14,"0","1","Male","Bachelors","Blue Collar",44,"Commercial",15600,1,"Minivan","1",1833,1,"0",6,7,"1",81.493,266.311
"0",0,0,49,0,11,"0","0","Female","Masters","Lawyer",17,"Private",38940,1,"Van","0",0,0,"0",3,20,"1",173.218,582.905
"0",0,1,39,2,13,"1","0","Male","Bachelors","Manager",50,"Private",16550,7,"Minivan","1",9627,2,"0",4,12,"1",35.638,299.021
"1",3884,0,41,1,13,"0","1","Male","High School","Professional",25,"Commercial",16230,1,"Van","1",5330,1,"0",0,1,"1",24.66,147.588
"0",0,0,44,1,13,"0","1","Female","Bachelors","Blue Collar",31,"Private",26420,3,"Sports Car","0",0,0,"1",0,5,"1",99.555,290.524
"0",0,0,52,0,7,"0","0","Male","<High School","Clerical",40,"Private",8080,1,"Pickup","0",969,2,"0",3,7,"1",16.253,0
"0",0,0,43,0,10,"0","1","Female","Masters","Lawyer",36,"Private",22570,6,"SUV","0",0,0,"0",0,13,"0",68.35,204.797
"0",0,0,48,0,11,"0","0","Female","Bachelors","Blue Collar",41,"Private",21030,6,"Pickup","0",0,0,"0",0,10,"1",76.581,239.13
"1",15731.300479,0,51,0,11,"0","0","Male","High School","Blue Collar",31,"Commercial",10670,1,"Pickup","1",0,0,"0",0,10,"1",92.182,210.209
"0",0,0,53,0,2,"0","0","Female","Masters","Lawyer",43,"Private",12390,6,"SUV","0",6668,1,"0",4,19,"1",55.89,0
"0",0,0,42,0,7,"0","1","Female","Masters","Lawyer",29,"Private",24790,6,"SUV","0",0,0,"0",1,17,"1",178.453,450.858
"0",0,0,49,0,14,"0","1","Female","Bachelors","Professional",40,"Private",14390,7,"SUV","0",6880,3,"0",0,9,"1",74.669,245.513
"0",0,0,40,2,0,"1","0","Female","Bachelors","Student",70,"Commercial",5500,4,"Sports Car","0",8149,3,"0",5,11,"0",21.443,0
"0",0,0,37,0,13,"0","0","Female","Masters","Manager",5,"Private",4550,10,"Sports Car","0",0,0,"0",1,24,"1",64.668,0
"0",0,1,44,3,12,"0","1","Female","High School","Clerical",58,"Private",26670,1,"Minivan","0",0,0,"0",2,14,"0",44.893,222.835
"0",0,0,38,2,9,"1","0","Male","Masters","Professional",36,"Commercial",28670,1,"Panel Truck","1",0,0,"0",1,17,"0",100.355,0
"0",0,0,35,0,13,"0","1","Female","<High School","Blue Collar",23,"Commercial",17030,1,"SUV","0",13272,2,"0",3,6,"0",59.555,164.212
"0",0,0,46,0,0,"0","0","Female","High School","Home Maker",19,"Private",6990,1,"SUV","0",0,0,"0",3,9,"1",0,115.964
"0",0,0,64,0,17,"0","0","Male","Bachelors","Manager",7,"Commercial",19420,10,"Pickup","0",38528,2,"0",6,11,"1",23.433,144.171
"0",0,0,42,0,5,"0","1","Male","High School","Clerical",27,"Private",15250,4,"Minivan","1",0,0,"0",0,11,"0",36.33,185.624
"0",0,0,66,0,13,"0","1","Female","Masters","Lawyer",45,"Private",14200,4,"Sports Car","0",3834,2,"0",0,10,"1",78.187,285.421
"0",0,1,43,2,10,"1","0","Female","PhD","Manager",53,"Private",23820,10,"Minivan","0",0,0,"0",1,16,"1",180.152,0
"0",0,0,48,0,12,"0","1","Female","Bachelors","Professional",24,"Private",16310,11,"SUV","0",0,0,"0",0,1,"1",49.551,218.904
"0",0,0,40,0,5,"0","1","Male","<High School","Clerical",45,"Private",9390,6,"Pickup","1",0,0,"0",0,4,"1",18.539,98.559
"0",0,0,50,0,12,"0","0","Female","Masters","Lawyer",5,"Private",16320,13,"Minivan","0",0,0,"0",3,20,"0",98.172,0
"0",0,0,56,0,6,"0","0","Male","Bachelors","Blue Collar",22,"Private",12300,1,"Minivan","0",0,0,"0",5,8,"1",52.044,0
"1",726,1,37,2,0,"0","1","Female","<High School","Student",24,"Private",8620,1,"SUV","0",5289,2,"0",5,1,"1",0.077,77.025
"1",3092,0,33,3,0,"1","0","Male","Bachelors","Student",5,"Commercial",1500,10,"Minivan","1",0,0,"0",7,8,"1",0,0
"0",0,2,45,2,11,"1","0","Female","<High School","Clerical",23,"Private",10020,17,"SUV","0",5788,2,"0",1,6,"1",27.266,0
"0",0,1,44,2,10,"1","0","Male","High School","Blue Collar",40,"Commercial",11400,1,"Pickup","1",0,0,"0",2,8,"0",53.245,0
"0",0,0,53,0,8,"0","1","Male","Masters","Manager",30,"Commercial",32730,1,"Panel Truck","1",7558,3,"0",5,1,"1",21.19,104.523
"0",0,0,55,0,13,"0","1","Male","High School","Professional",48,"Commercial",7810,1,"Pickup","0",0,0,"0",1,1,"1",60.091,250.327
"0",0,0,55,0,12,"0","0","Male","PhD","Manager",31,"Commercial",28850,1,"Panel Truck","1",0,0,"0",0,10,"1",39.482,0
"0",0,0,33,0,12,"0","0","Male","High School","Blue Collar",27,"Commercial",25380,6,"Panel Truck","1",0,0,"0",0,5,"1",22.962,0
"0",0,0,31,1,12,"1","0","Male","Masters","Manager",26,"Private",10780,4,"Pickup","1",0,0,"0",0,18,"1",92.817,0
"0",0,0,53,0,12,"0","1","Female","Bachelors","Home Maker",33,"Private",11460,6,"SUV","0",0,0,"0",0,11,"0",19.217,162.241
"0",0,0,47,0,0,"0","0","Female","Bachelors","Home Maker",8,"Private",8770,4,"SUV","0",0,0,"0",0,11,"1",32.364,114.664
"1",2002,0,53,0,9,"0","1","Female","High School","Clerical",28,"Private",9800,1,"SUV","0",0,0,"0",0,9,"1",30.047,117.269
"1",7055,0,51,0,6,"0","0","Male","High School","Blue Collar",49,"Commercial",12820,6,"Minivan","1",0,0,"1",0,1,"1",50.049,0
"0",0,1,42,1,9,"0","1","Male","<High School","Clerical",36,"Commercial",10830,1,"Pickup","1",0,0,"0",0,7,"1",34.56,119.626
"0",0,0,37,0,12,"0","1","Female","<High School","Blue Collar",20,"Private",14750,1,"Sports Car","0",0,0,"0",0,9,"1",58.694,210.695
"0",0,0,51,0,13,"0","1","Male","High School","Clerical",40,"Commercial",10030,17,"Pickup","1",0,0,"0",2,1,"0",27.45,115.618
"0",0,0,30,2,9,"0","1","Female","<High School","Clerical",45,"Private",3340,13,"Sports Car","0",0,0,"0",2,5,"1",18.447,104.225
"1",599,0,34,3,14,"0","1","Male","Bachelors","Clerical",58,"Private",6970,6,"Minivan","1",0,0,"0",0,5,"1",56.095,186.866
"0",0,1,40,1,13,"0","1","Female","Masters","Lawyer",24,"Private",25130,6,"Minivan","0",0,0,"0",0,17,"1",126.291,320.281
"0",0,0,51,0,0,"0","1","Female","High School","Student",37,"Commercial",6600,1,"Sports Car","0",0,0,"0",0,1,"0",0,0
"0",0,0,46,0,9,"0","0","Female","High School","Blue Collar",15,"Commercial",6100,16,"SUV","0",0,0,"0",1,7,"0",26.391,0
"0",0,0,58,1,16,"0","1","Female","Masters","Manager",27,"Private",30900,1,"Sports Car","0",0,0,"0",0,15,"1",235.986,545.492
"1",2112,0,43,0,0,"0","0","Male","Bachelors","Student",30,"Private",2800,1,"Minivan","1",1354,2,"0",0,7,"1",12.953,0
"0",0,0,48,0,7,"0","1","Male","<High School","Clerical",39,"Private",27160,3,"Minivan","1",22906,1,"1",0,1,"1",22.362,127.087
"1",4364,0,56,0,14,"0","0","Female","<High School","Clerical",21,"Private",13760,6,"SUV","0",0,0,"0",5,5,"1",35.735,0
"1",315.83418977,1,36,2,16,"0","1","Female","<High School","Blue Collar",5,"Private",33960,4,"Sports Car","0",1200,2,"0",7,1,"1",40.983,142.139
"0",0,0,44,0,12,"0","1","Female","Masters","Lawyer",53,"Private",15660,4,"SUV","0",31213,2,"1",0,7,"1",97.624,285.242
"0",0,0,52,0,11,"0","0","Female","Bachelors","Manager",13,"Private",21650,1,"Minivan","0",0,0,"0",1,10,"1",106.169,0
"0",0,0,39,1,6,"0","1","Female","Bachelors","Professional",28,"Private",23370,1,"Pickup","0",0,0,"1",0,7,"1",56.014,234.014
"0",0,0,30,4,11,"1","0","Female","Bachelors","Blue Collar",34,"Commercial",21160,10,"SUV","0",35118,1,"1",2,11,"1",77.207,318.565
"1",2576,0,25,4,11,"1","0","Female","Masters","Manager",5,"Private",6460,6,"SUV","0",3862,2,"0",1,16,"1",49.576,160.042
"1",3858,0,30,2,12,"0","1","Male","<High School","Clerical",35,"Private",6140,10,"Minivan","1",696,2,"0",2,1,"1",1.729,160.464
"0",0,0,41,1,13,"0","1","Female","<High School","Blue Collar",12,"Private",17220,10,"Minivan","0",28753,1,"0",2,6,"1",65.185,253.054
"1",2467,4,45,5,0,"1","0","Female","<High School","Student",38,"Private",12000,10,"SUV","0",0,0,"1",3,3,"0",0,0
"1",1232,0,38,2,11,"0","1","Female","<High School","Clerical",21,"Commercial",23020,9,"Pickup","0",0,0,"0",2,1,"1",42.229,167.121
"0",0,0,44,0,12,"0","1","Female","Bachelors","Professional",32,"Private",39360,3,"Minivan","0",0,0,"0",1,15,"1",108.375,285.331
"0",0,0,25,1,0,"0","1","Male","Bachelors","Student",46,"Commercial",6420,1,"Pickup","1",1368,2,"0",1,15,"0",24.234,0
"1",6031,0,49,0,6,"0","0","Male","High School","Professional",21,"Private",14080,1,"Minivan","1",0,0,"1",0,1,"1",61.068,0
"0",0,0,46,0,13,"0","0","Male","PhD","Professional",39,"Commercial",40980,11,"Panel Truck","1",16328,3,"0",1,15,"1",153.458,0
"0",0,0,41,3,0,"1","0","Female","<High School","Student",7,"Private",7270,1,"SUV","0",0,0,"0",0,6,"1",16.68,0
"1",2979,1,37,3,14,"1","0","Male","Bachelors","Professional",22,"Private",22860,3,"Minivan","1",1361,2,"0",6,13,"1",40.46,0
"1",1401,0,42,0,11,"0","0","Female","<High School","Clerical",25,"Commercial",45360,6,"Panel Truck","0",29919,1,"1",0,7,"1",27.253,0
"0",0,0,51,0,0,"0","1","Female","High School","Student",37,"Commercial",6600,7,"Sports Car","0",0,0,"0",3,1,"0",0,0
